Compound,Elements,Element_numbers,H_f,E_total,#_atoms
InBr3,"['In', 'Br']","[2, 6]",-1.1200567562500012,-190.45879505,8
InBrO,"['In', 'Br', 'O']","[2, 2, 2]",-1.5451228066666687,-126.47497284,6
InCl,"['In', 'Cl']","[32, 32]",-0.9806861187500004,-1379.9969196,64
InCl3,"['In', 'Cl']","[2, 6]",-1.1126438699999994,-122.70273996,8
InClO,"['In', 'Cl', 'O']","[2, 2, 2]",-1.6563583883333355,-104.57680233,6
InF3,"['In', 'F']","[2, 6]",-2.7300353812499996,-109.33585065,8
InH10N3O14,"['In', 'H', 'N', 'O']","[2, 20, 6, 28]",-0.8540308628571418,-411.55481532,56
InH4NCl4,"['In', 'H', 'N', 'Cl']","[2, 8, 2, 8]",-0.9543403205000004,-194.82300541,20
InH5N2F2,"['In', 'H', 'N', 'F']","[4, 20, 8, 8]",-1.0823127575000016,-347.6908551,40
InH9N3Cl3,"['In', 'H', 'N', 'Cl']","[2, 18, 6, 6]",-0.7328549621875,-255.12248879,32
InHO2,"['In', 'H', 'O']","[2, 2, 4]",-1.609590808750001,-110.99720447,8
InHSeO4,"['In', 'H', 'Se', 'O']","[4, 4, 4, 16]",-1.3138081974999989,-362.53761029,28
InI,"['In', 'I']","[2, 2]",-0.5222669699999969,-142.02527288,4
InI2,"['In', 'I']","[8, 16]",-0.5787810658333304,-867.02118558,24
InI3,"['In', 'I']","[4, 12]",-0.5659349612500009,-582.31298938,16
InI3O9,"['In', 'I', 'O']","[2, 6, 18]",-0.6915658057692309,-415.41402695,26
InN,"['In', 'N']","[2, 2]",-0.10458286000000072,-85.57547844,4
InOF,"['In', 'O', 'F']","[4, 4, 4]",-2.299337335000002,-199.33200442,12
InP,"['In', 'P']","[1, 1]",-0.3274616650000013,-44.35806547,2
InP3,"['In', 'P']","[2, 6]",-0.10720198124999669,-129.89686869,8
InP3O9,"['In', 'P', 'O']","[2, 6, 18]",-2.332811273461538,-300.49664695,26
InPH2O5,"['In', 'P', 'H', 'O']","[2, 2, 4, 10]",-1.914506719444445,-197.24035023,18
InPO4,"['In', 'P', 'O']","[4, 4, 16]",-2.3052565108333334,-328.63143682,24
InPS4,"['In', 'P', 'S']","[1, 1, 4]",-0.48921739466666975,-85.11202776,6
InS,"['In', 'S']","[4, 4]",-0.6730943922500003,-177.03793639,8
InSe,"['In', 'Se']","[4, 4]",-0.6445043262500008,-218.59930337,8
InSeI,"['In', 'Se', 'I']","[16, 16, 16]",-0.637181341666666,-1471.12901944,48
InTeBr,"['In', 'Te', 'Br']","[4, 4, 4]",-0.7875688108333302,-367.48971973,12
InTeCl,"['In', 'Te', 'Cl']","[8, 8, 8]",-0.8755035341666636,-646.82753682,24
InTeI,"['In', 'Te', 'I']","[4, 4, 4]",-0.5632195466666682,-434.88464456,12
Ir,['Ir'],[2],0.0,-142.42021356,2
Ir2S3,"['Ir', 'S']","[4, 6]",-0.48740101620000476,-347.42478204,10
Ir3Se8,"['Ir', 'Se']","[3, 8]",-0.34828304636363844,-377.98875103,11
IrBr3,"['Ir', 'Br']","[2, 6]",-0.5097044212499995,-261.40637637,8
IrCl2,"['Ir', 'Cl']","[2, 4]",-0.04732989166666831,-174.17870535,6
IrCl3,"['Ir', 'Cl']","[2, 6]",-0.0575944574999987,-190.09274466,8
IrF3,"['Ir', 'F']","[2, 6]",-1.4587125049999976,-174.99566764,8
IrF4,"['Ir', 'F']","[2, 8]",-1.492504586999999,-185.21960267,10
IrF6,"['Ir', 'F']","[4, 24]",-1.4788924125000003,-409.87245795,28
IrO2,"['Ir', 'O']","[2, 4]",-0.9603630716666677,-172.80555643,6
IrS2,"['Ir', 'S']","[8, 16]",-0.5135181996666679,-735.8995618,24
IrS3Cl11,"['Ir', 'S', 'Cl']","[4, 12, 44]",-0.42922480156666626,-772.23441785,60
IrSe2,"['Ir', 'Se']","[8, 16]",-0.41158034208333544,-900.61340325,24
La,['La'],[4],0.0,-172.53077655,4
La10S19,"['La', 'S']","[20, 38]",-2.21965317648276,-1356.89290613,58
La10Se19,"['La', 'Se']","[20, 38]",-2.068968618103452,-1745.15903307,58
La2Br5,"['La', 'Br']","[4, 10]",-2.347044247142857,-396.90365446,14
La2C2N4O,"['La', 'C', 'N', 'O']","[4, 4, 8, 2]",-1.5317727999999988,-327.0546914,18
La2C3,"['La', 'C']","[8, 12]",-0.28990997499999765,-471.9728115,20
La2H5,"['La', 'H']","[4, 10]",-0.7295982378571425,-217.28267533,14
La2I5,"['La', 'I']","[4, 10]",-1.7008212249999946,-563.07432215,14
La2NCl3,"['La', 'N', 'Cl']","[4, 2, 6]",-2.5905017583333296,-269.3959571,12
La2O3,"['La', 'O']","[16, 24]",-3.8036812992500018,-990.00951997,40
La2PBr2,"['La', 'P', 'Br']","[2, 1, 2]",-2.147115475999999,-145.71206652,5
La2PC,"['La', 'P', 'C']","[16, 8, 8]",-1.0277097637500034,-887.01785756,32
La2PI2,"['La', 'P', 'I']","[2, 1, 2]",-1.8060342520000006,-179.0502184,5
La2S3,"['La', 'S']","[8, 12]",-2.5213257122000017,-510.908858,20
La2SO6,"['La', 'S', 'O']","[4, 2, 12]",-3.0737069185555552,-320.96384916,18
La2Te4O11,"['La', 'Te', 'O']","[4, 8, 22]",-2.114277424117648,-676.35091142,34
La2TeI2,"['La', 'Te', 'I']","[2, 1, 2]",-1.7274783860000014,-205.31259693,5
La2TeO2,"['La', 'Te', 'O']","[2, 1, 2]",-3.3978488019999986,-152.62963301,5
La2TeO6,"['La', 'Te', 'O']","[8, 4, 24]",-2.8644737769444455,-744.17532397,36
La3PI3,"['La', 'P', 'I']","[12, 4, 12]",-1.6815705575000013,-1046.38777417,28
La3S3N,"['La', 'S', 'N']","[12, 12, 4]",-2.3730285933571458,-736.59263837,28
La3Se4,"['La', 'Se']","[6, 8]",-2.2740827742857124,-451.16069636,14
La3Te4,"['La', 'Te']","[6, 8]",-1.8834966207142867,-581.67235269,14
La3Te4Br,"['La', 'Te', 'Br']","[12, 16, 4]",-2.0060671137499995,-1251.40664164,32
La4H9,"['La', 'H']","[4, 9]",-0.7420309453846152,-213.26095229,13
La4S3N2,"['La', 'S', 'N']","[8, 6, 4]",-2.252281803444444,-480.44773834,18
La4Te3N2,"['La', 'Te', 'N']","[16, 12, 8]",-1.9700664491666657,-1280.07578017,36
LaBr3,"['La', 'Br']","[2, 6]",-2.436667073749998,-220.66727759,8
LaBrO,"['La', 'Br', 'O']","[2, 2, 2]",-3.4270563649999986,-157.44217419,6
LaC2,"['La', 'C']","[1, 2]",-0.3162681833333352,-64.26700655,3
LaCl3,"['La', 'Cl']","[2, 6]",-2.8035566212499994,-155.90564197,8
LaClO,"['La', 'Cl', 'O']","[2, 2, 2]",-3.588720153333334,-135.84657292,6
LaF3,"['La', 'F']","[6, 18]",-4.533472527499998,-430.31684346,24
LaH2,"['La', 'H']","[1, 2]",-0.7513161666666667,-52.2941485,3
LaH3,"['La', 'H']","[1, 3]",-0.6918642750000004,-56.2614071,4
LaH3O3,"['La', 'H', 'O']","[2, 6, 6]",-2.139034816428573,-173.86915443,14
LaHBr2,"['La', 'H', 'Br']","[2, 2, 4]",-1.9296542274999986,-185.21582782,8
LaHO,"['La', 'H', 'O']","[8, 8, 8]",-2.482115140416667,-481.50871937,24
LaI,"['La', 'I']","[2, 2]",-1.2271081350000017,-164.52023754,4
LaI2,"['La', 'I']","[1, 2]",-1.5964335566666676,-121.26840567,3
LaI3,"['La', 'I']","[2, 6]",-1.741247452499998,-320.23459462,8
LaN,"['La', 'N']","[2, 2]",-1.5986881325000013,-111.22749953,4
LaN3O6,"['La', 'N', 'O']","[1, 3, 6]",-1.076041405000001,-118.67890155,10
LaOF,"['La', 'O', 'F']","[2, 2, 2]",-4.239555813333335,-130.98291308,6
LaP,"['La', 'P']","[1, 1]",-1.7966242200000018,-57.13419058,2
LaP2,"['La', 'P']","[8, 16]",-1.2408863404166652,-541.37474641,24
LaP3O9,"['La', 'P', 'O']","[2, 6, 18]",-2.820073658076924,-332.84106895,26
LaP5,"['La', 'P']","[4, 20]",-0.6697473108333346,-396.76957826,24
LaP7,"['La', 'P']","[4, 28]",-0.5128190328124997,-480.37178897,32
LaPO4,"['La', 'P', 'O']","[4, 4, 16]",-3.3964613670833352,-394.17155337,24
LaPS4,"['La', 'P', 'S']","[8, 8, 32]",-1.3378374800833324,-800.33238618,48
LaS,"['La', 'S']","[1, 1]",-2.4289469084999986,-57.60898913,2
LaS2,"['La', 'S']","[8, 16]",-2.1561411563333337,-550.70331276,24
LaSe,"['La', 'Se']","[1, 1]",-2.2227647600000005,-67.64414671,2
LaSe2,"['La', 'Se']","[4, 8]",-2.005979634999998,-357.12989314,12
LaSeF,"['La', 'Se', 'F']","[2, 2, 2]",-3.345758029999999,-153.44037176,6
LaSF,"['La', 'S', 'F']","[2, 2, 2]",-3.470326977333336,-133.29274169,6
LaSO,"['La', 'S', 'O']","[4, 4, 4]",-2.9770527606666684,-271.35219238,12
LaTe,"['La', 'Te']","[1, 1]",-1.84692055,-83.8899411,2
LaTe2,"['La', 'Te']","[8, 16]",-1.6987859808333308,-978.84686354,24
LaTeH,"['La', 'Te', 'H']","[1, 1, 1]",-1.5105911599999995,-88.18162348,3
Lu,['Lu'],[2],0.0,-110.70463531,2
Lu2C3N6,"['Lu', 'C', 'N']","[4, 6, 12]",-0.9620534468181797,-414.53496383,22
Lu2O3,"['Lu', 'O']","[16, 24]",-4.082308546249999,-1196.66820985,40
Lu2S3,"['Lu', 'S']","[8, 12]",-2.3336032132000013,-604.91120802,20
Lu2Se3,"['Lu', 'Se']","[8, 12]",-2.070505176,-725.0195098,20
Lu2Te5O13,"['Lu', 'Te', 'O']","[4, 10, 26]",-1.9974841122499982,-831.99322149,40
Lu3O2F5,"['Lu', 'O', 'F']","[12, 8, 20]",-4.407864387500001,-959.4744235,40
Lu4C7,"['Lu', 'C']","[8, 14]",-0.4540846545454542,-594.1067764,22
Lu8Te,"['Lu', 'Te']","[8, 1]",-0.3225073211111117,-482.78436589,9
LuBr3,"['Lu', 'Br']","[2, 6]",-2.0152423550000016,-241.73507984,8
LuBrO,"['Lu', 'Br', 'O']","[2, 2, 2]",-3.338490779999996,-181.34998068,6
LuCl3,"['Lu', 'Cl']","[2, 6]",-0.6044890262500004,-162.75230121,8
LuCl3O12,"['Lu', 'Cl', 'O']","[2, 6, 24]",-0.6031529190625005,-324.95635041,32
LuF3,"['Lu', 'F']","[1, 3]",-4.113126552499999,-82.25769001,4
LuH2,"['Lu', 'H']","[1, 2]",-0.7708339599999997,-64.57230188,3
LuHCl,"['Lu', 'H', 'Cl']","[2, 2, 2]",-1.2964545349999999,-141.12809021,6
LuI3,"['Lu', 'I']","[2, 6]",-1.4037173562499916,-341.97355385,8
LuI3O9,"['Lu', 'I', 'O']","[4, 12, 36]",-1.1751196640384587,-944.20245453,52
LuN,"['Lu', 'N']","[1, 1]",-2.190591354999995,-69.01715621,2
LuP,"['Lu', 'P']","[1, 1]",-1.7573199699999975,-69.27518208,2
LuP3O9,"['Lu', 'P', 'O']","[2, 6, 18]",-2.786795415384614,-356.41503464,26
LuP5,"['Lu', 'P']","[2, 10]",-0.5800200766666658,-221.74726232,12
LuPO4,"['Lu', 'P', 'O']","[2, 2, 8]",-3.4028409183333346,-221.6015313,12
LuPS4,"['Lu', 'P', 'S']","[4, 4, 16]",-1.1736689830000013,-445.10454916,24
LuS,"['Lu', 'S']","[1, 1]",-2.0764623385000007,-69.12361999,2
LuSBr,"['Lu', 'S', 'Br']","[2, 2, 2]",-2.3034396240000063,-182.06487537,6
LuSe,"['Lu', 'Se']","[1, 1]",-1.7395539399999933,-78.89732507,2
LuSF,"['Lu', 'S', 'F']","[2, 2, 2]",-3.2636547190000016,-156.49190814,6
LuTe,"['Lu', 'Te']","[1, 1]",-1.3238158449999986,-95.06333169,2
LuTe2,"['Lu', 'Te']","[2, 4]",-1.2374386866666593,-266.38283212,6
Mg,['Mg'],[2],0.0,-9.96398993,2
Mg3N2,"['Mg', 'N']","[24, 16]",-0.9751793782499988,-307.11395113,40
Mg3NF3,"['Mg', 'N', 'F']","[3, 1, 3]",-2.841929877142856,-54.57606644,7
MgBr2,"['Mg', 'Br']","[1, 2]",-1.8341161233333334,-48.78719537,3
MgCl2,"['Mg', 'Cl']","[1, 2]",-2.1713982466666657,-27.23345774,3
MgCl2O8,"['Mg', 'Cl', 'O']","[2, 4, 16]",-0.5829690199999995,-152.75655644,22
MgCN2,"['Mg', 'C', 'N']","[1, 1, 2]",-0.7998296949999997,-36.84141678,4
MgCO3,"['Mg', 'C', 'O']","[2, 2, 6]",-2.2734049779999994,-89.81831878,10
MgF2,"['Mg', 'F']","[2, 4]",-3.84414471,-46.96604666,6
MgH12I8O6,"['Mg', 'H', 'I', 'O']","[1, 12, 8, 6]",-0.9211011448148122,-401.61711791,27
MgH12N2O12,"['Mg', 'H', 'N', 'O']","[2, 24, 4, 24]",-1.0509731827777775,-334.48031387,54
MgH2,"['Mg', 'H']","[2, 4]",-0.27826721833333323,-25.44860331,6
MgH2Cl2O,"['Mg', 'H', 'Cl', 'O']","[4, 8, 8, 4]",-1.6722908879166667,-175.26521131,24
MgH2O2,"['Mg', 'H', 'O']","[1, 2, 2]",-1.9217611339999998,-33.80989467,5
MgH2SO5,"['Mg', 'H', 'S', 'O']","[2, 4, 2, 10]",-1.8781311846666664,-138.38009695,18
MgH4Cl2O2,"['Mg', 'H', 'Cl', 'O']","[1, 4, 2, 2]",-1.4951061544444444,-60.30180739,9
MgH4N2,"['Mg', 'H', 'N']","[16, 64, 32]",-0.6168298923214286,-666.91449994,112
MgH4N2O8,"['Mg', 'H', 'N', 'O']","[2, 8, 4, 16]",-1.0161594113333337,-203.70618834,30
MgH6S4O16,"['Mg', 'H', 'S', 'O']","[2, 12, 8, 32]",-1.4937095312222222,-406.00190119,54
MgH8Cl2O12,"['Mg', 'H', 'Cl', 'O']","[1, 8, 2, 12]",-0.86715542,-142.16337166,23
MgH8Cl2O4,"['Mg', 'H', 'Cl', 'O']","[4, 32, 8, 16]",-1.3451911161666668,-372.60123097,60
MgHN,"['Mg', 'H', 'N']","[12, 12, 12]",-0.7794878699999993,-240.69464532,36
MgI2,"['Mg', 'I']","[1, 2]",-1.1987087033333335,-81.92453111,3
MgI2O6,"['Mg', 'I', 'O']","[4, 8, 24]",-1.096948425277778,-500.54283131,36
MgO,"['Mg', 'O']","[1, 1]",-3.0606917000000005,-17.2591779,2
MgO2,"['Mg', 'O']","[4, 8]",-1.975374990833333,-92.87885589,12
MgS,"['Mg', 'S']","[1, 1]",-1.6843384935000003,-17.9690723,2
MgS2,"['Mg', 'S']","[4, 8]",-1.1274389521666681,-110.40442993,12
MgSO4,"['Mg', 'S', 'O']","[4, 4, 16]",-2.21902327325,-210.15085181,24
Mn,['Mn'],[58],0.0,-1049.02923143,58
Mn15Br6O20,"['Mn', 'Br', 'O']","[15, 6, 20]",-2.09695317390244,-595.30001113,41
Mn23C6,"['Mn', 'C']","[23, 6]",-0.2600881879310346,-484.09316345,29
Mn2H2SO6,"['Mn', 'H', 'S', 'O']","[4, 4, 2, 12]",-1.7199384442727266,-217.1067704,22
Mn2N,"['Mn', 'N']","[8, 4]",-0.5850479766666675,-188.84886972,12
Mn2O3,"['Mn', 'O']","[16, 24]",-2.2758434967499994,-528.16000787,40
Mn2S3,"['Mn', 'S']","[4, 6]",-0.8449281242000012,-138.50645312,10
Mn3O4,"['Mn', 'O']","[6, 8]",-2.2544322935714285,-189.32860811,14
Mn8Cl3O10,"['Mn', 'Cl', 'O']","[16, 6, 20]",-2.09465145095238,-547.69023994,42
MnBr2,"['Mn', 'Br']","[1, 2]",-1.4357178966666666,-60.69670069,3
MnCl2,"['Mn', 'Cl']","[1, 2]",-1.7000962733333342,-38.92425182,3
MnCO3,"['Mn', 'C', 'O']","[2, 2, 6]",-1.8470657240000008,-111.76432624,10
MnF2,"['Mn', 'F']","[2, 4]",-2.9660683250000006,-67.90698835,6
MnF3,"['Mn', 'F']","[6, 18]",-2.887932638333332,-240.54788612,24
MnF4,"['Mn', 'F']","[8, 32]",-2.6275355234999993,-361.29244814,40
MnH,"['Mn', 'H']","[1, 1]",-0.06895640499999978,-21.67836281,2
MnH2O2,"['Mn', 'H', 'O']","[1, 2, 2]",-1.4843825780000004,-44.72770189,5
MnH2S2O8,"['Mn', 'H', 'S', 'O']","[2, 4, 4, 16]",-1.5514407614615395,-227.29215305,26
MnH2SO5,"['Mn', 'H', 'S', 'O']","[2, 4, 2, 10]",-1.6216115263333346,-159.9721431,18
MnH4Br2O2,"['Mn', 'H', 'Br', 'O']","[1, 4, 2, 2]",-1.2078542866666675,-93.38682458,9
MnH4Cl2O2,"['Mn', 'H', 'Cl', 'O']","[1, 4, 2, 2]",-1.299339376666668,-71.64460639,9
MnH6O3F3,"['Mn', 'H', 'O', 'F']","[4, 24, 12, 12]",-1.6581970582692303,-357.14411623,52
MnH6S4O16,"['Mn', 'H', 'S', 'O']","[2, 12, 8, 32]",-1.4072796156666674,-427.54408575,54
MnI2,"['Mn', 'I']","[1, 2]",-0.8831611133333297,-94.08258834,3
MnI2O6,"['Mn', 'I', 'O']","[4, 8, 24]",-0.8776192425000002,-545.06578073,36
MnN,"['Mn', 'N']","[1, 1]",-0.45533516500000104,-28.28104383,2
MnN2F14,"['Mn', 'N', 'F']","[1, 2, 14]",-1.0355111805882344,-103.03786147,17
MnN2O6,"['Mn', 'N', 'O']","[4, 8, 24]",-0.6103734994444431,-316.32870198,36
MnO,"['Mn', 'O']","[1, 1]",-2.01629889,-28.27509228,2
MnO2,"['Mn', 'O']","[4, 8]",-2.216012255833334,-148.18530307,12
MnS,"['Mn', 'S']","[2, 2]",-1.1723069160000001,-60.09941829,4
MnSO4,"['Mn', 'S', 'O']","[2, 2, 8]",-1.8647892895000002,-127.0340181,12
Mo,['Mo'],[2],0.0,-69.73872268,2
Mo3P,"['Mo', 'P']","[12, 4]",-0.31647899937500057,-465.12943255,16
MoH8N2O4,"['Mo', 'H', 'N', 'O']","[2, 16, 4, 8]",-1.0462106766666674,-242.7661703,30
MoN,"['Mo', 'N']","[8, 8]",-0.49969254437500155,-361.21966871,16
MoO2,"['Mo', 'O']","[4, 8]",-2.153425422500002,-214.56506107,12
MoO3,"['Mo', 'O']","[8, 24]",-2.1223388065625013,-494.60910981,32
MoP,"['Mo', 'P']","[1, 1]",-0.6473194000000007,-46.57228094,2
MoP2,"['Mo', 'P']","[2, 4]",-0.5193350883333352,-114.48777909,6
MoP2O7,"['Mo', 'P', 'O']","[4, 8, 28]",-2.2894119875000016,-486.68226262,40
MoP4,"['Mo', 'P']","[2, 8]",-0.35952724299999944,-156.60000955,10
MoPH3O7,"['Mo', 'P', 'H', 'O']","[2, 2, 6, 14]",-1.8243796191666668,-241.24401814,24
MoPO5,"['Mo', 'P', 'O']","[2, 2, 10]",-2.281328974285716,-184.05183492,14
MoS2,"['Mo', 'S']","[2, 4]",-0.9445009313333325,-113.87938684,6
MoSe2,"['Mo', 'Se']","[2, 4]",-0.6998064949999995,-154.20130773,6
N,['N'],[8],0.0,-74.354952,8
NClO,"['N', 'Cl', 'O']","[4, 4, 4]",0.02400315083333382,-92.94436019,12
Nd,['Nd'],[2],0.0,-87.1340211,2
Nd10S19,"['Nd', 'S']","[20, 38]",-2.1005977290689675,-1358.67369018,58
Nd2C3,"['Nd', 'C']","[8, 12]",-0.3085251660000011,-475.81951532,20
Nd2CN2O2,"['Nd', 'C', 'N', 'O']","[2, 1, 2, 2]",-2.3533381571428555,-144.5790541,7
Nd2NCl3,"['Nd', 'N', 'Cl']","[8, 4, 12]",-2.4661895266666627,-539.28282064,24
Nd2O3,"['Nd', 'O']","[16, 24]",-3.7335705415000007,-994.15388966,40
Nd2S3,"['Nd', 'S']","[8, 12]",-2.3926286927000007,-511.80931761,20
Nd2S3O12,"['Nd', 'S', 'O']","[4, 6, 24]",-2.4115909677058833,-461.71153278,34
Nd2Te3,"['Nd', 'Te']","[8, 12]",-1.7646072569999944,-828.58894514,20
Nd2Te4O11,"['Nd', 'Te', 'O']","[4, 8, 22]",-2.093491578235293,-677.38139266,34
Nd2Te5,"['Nd', 'Te']","[4, 10]",-1.3940277864285722,-564.41838901,14
Nd2TeO6,"['Nd', 'Te', 'O']","[8, 4, 24]",-2.8209669572222222,-746.08347846,36
Nd2TeS2,"['Nd', 'Te', 'S']","[2, 1, 2]",-2.199116858799999,-154.42977492,5
Nd3S3N,"['Nd', 'S', 'N']","[12, 12, 4]",-2.2424443697857157,-738.14788011,28
Nd3Se4,"['Nd', 'Se']","[6, 8]",-2.1120189935714313,-451.49760343,14
Nd4Se3N2,"['Nd', 'Se', 'N']","[8, 6, 4]",-2.034309619999997,-542.6837703,18
Nd4Te3N2,"['Nd', 'Te', 'N']","[16, 12, 8]",-1.8204422161111071,-1281.63810778,36
NdBr3,"['Nd', 'Br']","[2, 6]",-2.30658290625,-220.49520425,8
NdBrO,"['Nd', 'Br', 'O']","[2, 2, 2]",-3.2970278450000023,-157.53060307,6
NdCl3,"['Nd', 'Cl']","[2, 6]",-2.6848612150000015,-155.82467872,8
NdCl3O12,"['Nd', 'Cl', 'O']","[2, 6, 24]",-0.6394775637500008,-302.54813904,32
NdClO,"['Nd', 'Cl', 'O']","[2, 2, 2]",-3.465999078333335,-135.97884647,6
NdF3,"['Nd', 'F']","[6, 18]",-4.477810224583332,-431.58674819,24
NdH2,"['Nd', 'H']","[1, 2]",-0.7491492966666679,-52.72194789,3
NdH3,"['Nd', 'H']","[6, 18]",-0.6758233662500004,-339.78926079,24
NdH3O3,"['Nd', 'H', 'O']","[2, 6, 6]",-2.123035053571428,-174.51375775,14
NdH3Se3O12,"['Nd', 'H', 'Se', 'O']","[2, 6, 6, 24]",-1.2210420042105259,-422.3906673,38
NdHO,"['Nd', 'H', 'O']","[8, 8, 8]",-2.4146964533333346,-483.36507088,24
NdHSO5,"['Nd', 'H', 'S', 'O']","[4, 4, 4, 20]",-2.3683986561875,-425.46122825,32
NdI2,"['Nd', 'I']","[1, 2]",-1.469421239999998,-121.32166872,3
NdI3,"['Nd', 'I']","[2, 6]",-1.553178727499997,-319.59864482,8
NdI3O9,"['Nd', 'I', 'O']","[4, 12, 36]",-1.1742023921153826,-897.01355639,52
NdN,"['Nd', 'N']","[1, 1]",-1.6609006350000008,-56.17247477,2
NdO2,"['Nd', 'O']","[2, 4]",-3.197806721666668,-130.94401833,6
NdOF,"['Nd', 'O', 'F']","[2, 2, 2]",-4.166516650000003,-131.4132781,6
NdP,"['Nd', 'P']","[1, 1]",-1.7630497399999996,-57.50134162,2
NdP3O9,"['Nd', 'P', 'O']","[2, 6, 18]",-2.800897239615383,-333.21108207,26
NdP5,"['Nd', 'P']","[2, 10]",-0.6423002041666663,-198.92402385,12
NdPO4,"['Nd', 'P', 'O']","[4, 4, 16]",-3.3529679800000003,-394.86491208,24
NdS,"['Nd', 'S']","[1, 1]",-2.3018118435000012,-57.789019,2
NdS2,"['Nd', 'S']","[4, 8]",-2.032719848833333,-275.60780069,12
NdSBr,"['Nd', 'S', 'Br']","[4, 4, 4]",-2.378529168166665,-317.88962527,12
NdSe,"['Nd', 'Se']","[1, 1]",-2.0726512250000013,-67.77821964,2
NdSe2,"['Nd', 'Se']","[4, 8]",-1.870876902500001,-357.24586035,12
NdSeF,"['Nd', 'Se', 'F']","[2, 2, 2]",-3.224469046666665,-153.58123786,6
NdSF,"['Nd', 'S', 'F']","[2, 2, 2]",-3.3756207423333344,-133.59310428,6
NdTe,"['Nd', 'Te']","[1, 1]",-1.6817253549999975,-83.99385071,2
NdTe2,"['Nd', 'Te']","[2, 4]",-1.5514230066666623,-244.69613804,6
NdTe3,"['Nd', 'Te']","[2, 6]",-1.2724939437499998,-319.69435155,8
NdTeH,"['Nd', 'Te', 'H']","[1, 1, 1]",-1.4245224466666617,-88.35771734,3
Ni,['Ni'],[2],0.0,-32.35063483,2
Ni3N,"['Ni', 'N']","[6, 2]",0.03668430499999964,-115.32567256,8
Ni3S2,"['Ni', 'S']","[3, 2]",-0.4101814148000017,-69.8135977,5
Ni3S4,"['Ni', 'S']","[6, 8]",-0.4818350932857141,-180.74465381,14
Ni9S8,"['Ni', 'S']","[18, 16]",-0.43101407682352916,-459.70420362,34
NiBr2,"['Ni', 'Br']","[1, 2]",-0.8832526800000006,-57.12790504,3
NiCl2,"['Ni', 'Cl']","[1, 2]",-1.1426601433333328,-35.34054343,3
NiCl2O8,"['Ni', 'Cl', 'O']","[1, 2, 8]",-0.2065432863636364,-83.43089515,11
NiCO3,"['Ni', 'C', 'O']","[2, 2, 6]",-1.5160016010000006,-104.63088501,10
NiF2,"['Ni', 'F']","[2, 4]",-2.3375439116666663,-60.31304187,6
NiF3,"['Ni', 'F']","[2, 6]",-1.9880128162499986,-69.16047013,8
NiH,"['Ni', 'H']","[1, 1]",-0.012164520000000678,-19.65337904,2
NiH12Cl2O6,"['Ni', 'H', 'Cl', 'O']","[1, 12, 2, 6]",-1.1007864099999998,-133.40884461,21
NiH2SO5,"['Ni', 'H', 'S', 'O']","[2, 4, 2, 10]",-1.436679036333334,-152.82055828,18
NiH4I2O8,"['Ni', 'H', 'I', 'O']","[4, 16, 8, 32]",-0.8356900853333343,-660.47364912,60
NiI2,"['Ni', 'I']","[1, 2]",-0.36496730333333477,-90.61660691,3
NiN2F14,"['Ni', 'N', 'F']","[1, 2, 14]",-0.7431747547058821,-96.15674223,17
NiN2O6,"['Ni', 'N', 'O']","[4, 8, 24]",-0.5322253294444452,-305.86976786,36
NiO,"['Ni', 'O']","[1, 1]",-1.2794289350000003,-24.88995237,2
NiO2,"['Ni', 'O']","[4, 8]",-0.8873835158333337,-124.59615819,12
NiS2,"['Ni', 'S']","[4, 8]",-0.4674505363333357,-147.25776894,12
NiSO4,"['Ni', 'S', 'O']","[2, 2, 8]",-1.5482419145000001,-119.4126496,12
NO2,"['N', 'O']","[4, 8]",-0.12548051833333318,-87.88681622,12
NOF,"['N', 'O', 'F']","[4, 4, 4]",0.07929851083333499,-74.74346827,12
O,['O'],[8],0.0,-47.87163056,8
Os,['Os'],[2],0.0,-143.52769427,2
OsO2,"['Os', 'O']","[2, 4]",-1.009107693333334,-174.20542416,6
OsO4,"['Os', 'O']","[2, 8]",-0.9632882990000013,-202.40683899,10
OsS2,"['Os', 'S']","[4, 8]",-0.4563986029999967,-369.47914574,12
OsSe2,"['Os', 'Se']","[4, 8]",-0.2340528608333301,-450.39117185,12
P,['P'],[42],0.0,-437.14616915,42
P2H12C4O3,"['P', 'H', 'C', 'O']","[4, 24, 8, 6]",-0.648064351904762,-269.41844634,42
P2H16N4O7,"['P', 'H', 'N', 'O']","[4, 32, 8, 14]",-1.1071268755172408,-376.81683834,58
P2Ir,"['P', 'Ir']","[8, 4]",-0.853024749166669,-378.34263411,12
P2O5,"['P', 'O']","[4, 10]",-2.188410234285715,-133.82865684,14
P2Os,"['P', 'Os']","[4, 2]",-0.594047951666667,-188.72485627,6
P2Pd,"['P', 'Pd']","[4, 2]",-0.5117633966666683,-110.27794894,6
P2Pd3S8,"['P', 'Pd', 'S']","[2, 3, 8]",-0.41296998123077017,-201.49385654,13
P2PdO6,"['P', 'Pd', 'O']","[4, 2, 12]",-1.950534072777777,-216.18651587,18
P2Pt,"['P', 'Pt']","[8, 4]",-0.9014886908333324,-374.91660141,12
P2Pt5,"['P', 'Pt']","[4, 10]",-0.4907732864285614,-750.58579457,14
P2PtO7,"['P', 'Pt', 'O']","[8, 4, 28]",-1.8673761494999979,-611.1560291,40
P2Rh,"['P', 'Rh']","[8, 4]",-0.7533784416666643,-227.22887842,12
